Date,Open,High,Low,Close,Adj Close,Volume,60_MA,60ma,extent_of_fall
1996-01-01,18.888887405395508,18.97222137451172,18.77777671813965,18.799999237060547,5.640414237976074,10800,,,
1996-01-02,18.799999237060547,19.27777671813965,18.844444274902344,19.08888816833496,5.727085113525391,27000,,,
1996-01-03,19.333332061767575,19.333332061767575,18.888887405395508,18.888887405395508,5.667081356048584,10800,,,
1996-01-04,18.888887405395508,18.899999618530277,18.5,18.89444351196289,5.668747901916504,41400,,,
1996-01-05,18.89444351196289,18.905555725097656,18.66666603088379,18.899999618530277,5.670414447784424,46800,,,
1996-01-08,18.66666603088379,19.0,18.66666603088379,18.86666679382324,5.660411834716797,54000,,,
1996-01-09,18.86666679382324,18.888887405395508,18.566665649414062,18.888887405395508,5.667081356048584,41400,,,
1996-01-10,18.888887405395508,18.888887405395508,18.67777633666992,18.77777671813965,5.633746147155762,18900,,,
1996-01-11,18.77777671813965,18.994443893432617,18.66666603088379,18.77777671813965,5.633746147155762,38700,,,
1996-01-12,18.77777671813965,18.86111068725586,18.66666603088379,18.66666603088379,5.600410461425781,1800,,,
1996-01-15,18.66666603088379,18.86111068725586,18.78333282470703,18.78333282470703,5.635410308837891,9900,,,
1996-01-16,18.78333282470703,18.888887405395508,18.66666603088379,18.72222137451172,5.617077827453613,41400,,,
1996-01-17,18.511110305786133,19.2722225189209,18.511110305786133,18.888887405395508,5.667081356048584,21600,,,
1996-01-18,18.888887405395508,18.888887405395508,18.67222213745117,18.683332443237305,5.605408668518066,32400,,,
1996-01-19,18.66666603088379,18.899999618530277,18.66666603088379,18.888887405395508,5.667081356048584,35100,,,
1996-01-22,18.733333587646484,18.80555534362793,18.733333587646484,18.799999237060547,5.640414237976074,42300,,,
1996-01-23,18.799999237060547,18.833332061767575,18.66666603088379,18.66666603088379,5.600410461425781,54900,,,
1996-01-24,18.333332061767575,18.833332061767575,17.988887786865234,18.76666641235352,5.630410671234131,49500,,,
1996-01-25,18.76666641235352,18.44444465637207,18.333332061767575,18.44444465637207,5.533735752105713,28800,,,
1996-01-26,18.44444465637207,18.44444465637207,18.44444465637207,18.44444465637207,5.533735752105713,0,,,
1996-01-29,18.44444465637207,18.577777862548828,18.05555534362793,18.577777862548828,5.573743343353272,28800,,,
1996-01-30,18.577777862548828,18.80555534362793,18.333332061767575,18.78888893127441,5.637080669403076,78300,,,
1996-01-31,18.44444465637207,18.799999237060547,18.44444465637207,18.78333282470703,5.635410308837891,30600,18.78333282470703,,
1996-02-01,18.78333282470703,18.86111068725586,18.55555534362793,18.85555458068848,5.657079696655273,25200,18.78333282470703,,
1996-02-02,18.85555458068848,18.94444465637207,18.67222213745117,18.794443130493164,5.63874626159668,49500,18.78333282470703,,
1996-02-05,18.66666603088379,18.794443130493164,18.47222137451172,18.794443130493164,5.63874626159668,30600,18.78333282470703,,
1996-02-06,18.794443130493164,19.30555534362793,18.66666603088379,19.12777709960937,5.738752365112305,67500,18.78333282470703,,
1996-02-07,19.12777709960937,19.11111068725586,18.66666603088379,19.11111068725586,5.733753204345703,15300,18.78333282470703,,
1996-02-08,19.0,20.55555534362793,18.888887405395508,19.42777633666992,5.828760147094727,76500,18.78333282470703,,
