Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,8.609999656677246,8.675000190734863,8.53499984741211,8.585000038146973,6.363590240478516,2331240
2002-07-02,8.574999809265137,8.614999771118164,8.524999618530273,8.585000038146973,6.363590240478516,925272
2002-07-03,8.585000038146973,8.640000343322754,8.539999961853027,8.585000038146973,6.363590240478516,1304064
2002-07-04,8.65999984741211,8.664999961853027,8.539999961853027,8.5600004196167,6.345061779022217,1589202
2002-07-05,8.635000228881836,9.0,8.5649995803833,8.8149995803833,6.534079074859619,3139716
2002-07-08,9.25,9.4350004196167,9.0,9.199999809265137,6.819460391998291,3198990
2002-07-09,9.324999809265137,9.324999809265137,8.9350004196167,8.984999656677246,6.660090446472168,1227414
2002-07-10,9.114999771118164,9.335000038146973,8.8149995803833,8.90999984741211,6.604496955871582,2063592
2002-07-11,8.949999809265137,8.949999809265137,8.789999961853027,8.8149995803833,6.534079074859619,833010
2002-07-12,9.0,9.0,8.734999656677246,8.78499984741211,6.511840343475342,731904
2002-07-15,8.8149995803833,8.8149995803833,8.600000381469727,8.625,6.393240451812744,447222
2002-07-16,8.664999961853027,8.664999961853027,8.53499984741211,8.5600004196167,6.345061779022217,563910
2002-07-17,8.539999961853027,8.574999809265137,8.385000228881836,8.40999984741211,6.233874320983887,1429992
2002-07-18,8.515000343322754,8.539999961853027,8.414999961853027,8.489999771118164,6.293172359466553,647460
2002-07-19,8.5649995803833,8.5649995803833,8.414999961853027,8.46500015258789,6.274642467498779,600246
2002-07-22,8.5,8.5,8.015000343322754,8.09000015258789,5.996674537658691,1284174
2002-07-23,8.09000015258789,8.335000038146973,7.815000057220459,7.989999771118164,5.922550678253174,909546
2002-07-24,7.960000038146973,8.039999961853027,7.840000152587891,7.960000038146973,5.9003143310546875,856566
2002-07-25,8.03499984741211,8.274999618530273,8.03499984741211,8.135000228881836,6.030031681060791,546036
2002-07-26,8.050000190734863,8.15999984741211,7.864999771118164,7.965000152587891,5.904019832611084,789396
2002-07-29,8.0600004196167,8.210000038146973,7.659999847412109,7.764999866485596,5.755771636962891,503064
2002-07-30,7.835000038146973,8.085000038146973,7.610000133514404,7.664999961853027,5.68164587020874,533520
2002-07-31,7.835000038146973,7.835000038146973,7.525000095367432,7.739999771118164,5.73723840713501,794052
2002-08-01,7.760000228881836,8.039999961853027,7.684999942779541,7.949999809265137,5.8929009437561035,604092
2002-08-02,7.664999961853027,8.039999961853027,7.664999961853027,7.974999904632568,5.911430358886719,304596
2002-08-05,8.085000038146973,8.484999656677246,7.960000038146973,8.135000228881836,6.030031681060791,457794
2002-08-06,8.03499984741211,8.164999961853027,8.010000228881836,8.114999771118164,6.015205383300781,339018
2002-08-07,8.175000190734863,8.25,8.050000190734863,8.175000190734863,6.0596818923950195,457122
2002-08-08,8.100000381469727,8.149999618530273,7.715000152587891,7.809999942779541,5.789125919342041,794556
2002-08-09,7.875,8.085000038146973,7.789999961853027,8.0600004196167,5.974438190460205,264414
2002-08-12,8.085000038146973,8.125,7.940000057220459,8.010000228881836,5.937376022338867,172794
2002-08-13,7.985000133514404,8.300000190734863,7.940000057220459,8.175000190734863,6.0596818923950195,375816
2002-08-14,8.0,8.164999961853027,8.0,8.09000015258789,5.996674537658691,238728
2002-08-15,8.09000015258789,8.09000015258789,8.09000015258789,8.09000015258789,5.996674537658691,0
2002-08-16,8.0649995803833,8.164999961853027,8.015000343322754,8.109999656677246,6.011499881744385,256134
2002-08-19,8.25,8.25,8.03499984741211,8.085000038146973,5.992969512939453,155046
2002-08-20,8.149999618530273,8.149999618530273,8.015000343322754,8.0649995803833,5.978143692016602,215832
2002-08-21,8.024999618530273,8.125,8.010000228881836,8.0649995803833,5.978143692016602,253200
2002-08-22,8.100000381469727,8.100000381469727,8.0,8.024999618530273,5.948493957519531,204330
2002-08-23,8.010000228881836,8.164999961853027,7.974999904632568,8.109999656677246,6.011499881744385,225000
2002-08-26,8.210000038146973,8.210000038146973,8.010000228881836,8.100000381469727,6.004086494445801,240966
2002-08-27,8.074999809265137,8.100000381469727,7.949999809265137,7.985000133514404,5.918845176696777,481866
2002-08-28,8.085000038146973,8.085000038146973,7.864999771118164,7.989999771118164,5.922550678253174,241764
2002-08-29,7.864999771118164,8.074999809265137,7.864999771118164,8.0,5.929962635040283,168246
2002-08-30,8.085000038146973,8.085000038146973,7.934999942779541,7.965000152587891,5.904019832611084,128442
2002-09-02,8.085000038146973,8.109999656677246,7.985000133514404,8.0600004196167,5.974438190460205,325770
2002-09-03,8.085000038146973,8.085000038146973,7.974999904632568,8.03499984741211,5.955906391143799,174888
2002-09-04,7.875,8.0649995803833,7.875,8.024999618530273,5.948493957519531,97704
2002-09-05,8.1850004196167,8.984999656677246,8.0,8.024999618530273,5.948493957519531,192510
2002-09-06,8.085000038146973,8.125,7.985000133514404,7.989999771118164,5.922550678253174,459342
2002-09-09,8.039999961853027,8.039999961853027,7.885000228881836,7.914999961853027,5.866957664489746,141114
2002-09-10,7.914999961853027,7.914999961853027,7.914999961853027,7.914999961853027,5.866957664489746,0
2002-09-11,8.0,8.0,7.864999771118164,7.889999866485596,5.84842586517334,149490
2002-09-12,8.164999961853027,8.164999961853027,7.875,7.889999866485596,5.84842586517334,116004
2002-09-13,7.914999961853027,7.949999809265137,7.789999961853027,7.815000057220459,5.79283332824707,281646
2002-09-16,7.914999961853027,7.989999771118164,7.784999847412109,7.885000228881836,5.844721794128418,521232
2002-09-17,8.164999961853027,8.164999961853027,7.789999961853027,7.800000190734863,5.781713962554932,335394
2002-09-18,7.909999847412109,7.909999847412109,7.699999809265137,7.724999904632568,5.726120471954346,368346
2002-09-19,7.75,7.75,7.534999847412109,7.599999904632568,5.633464336395264,390168
2002-09-20,7.664999961853027,7.664999961853027,7.414999961853027,7.565000057220459,5.6075215339660645,393702
2002-09-23,7.664999961853027,7.699999809265137,7.550000190734863,7.659999847412109,5.677940845489502,173502
2002-09-24,7.664999961853027,7.824999809265137,7.550000190734863,7.739999771118164,5.73723840713501,192036
2002-09-25,7.559999942779541,7.824999809265137,7.559999942779541,7.699999809265137,5.707590103149414,140124
2002-09-26,7.764999866485596,7.815000057220459,7.684999942779541,7.760000228881836,5.752064228057861,88536
2002-09-27,7.724999904632568,7.800000190734863,7.724999904632568,7.75,5.744652271270752,207378
2002-09-30,7.815000057220459,7.835000038146973,7.590000152587891,7.614999771118164,5.644583225250244,169770
2002-10-01,7.614999771118164,7.650000095367432,7.539999961853027,7.590000152587891,5.626052379608154,117984
2002-10-02,7.590000152587891,7.590000152587891,7.590000152587891,7.590000152587891,5.626052379608154,0
2002-10-03,7.585000038146973,7.75,7.574999809265137,7.684999942779541,5.696471214294434,197052
2002-10-04,7.784999847412109,7.784999847412109,7.625,7.699999809265137,5.707590103149414,145416
2002-10-07,7.664999961853027,7.739999771118164,7.585000038146973,7.590000152587891,5.626052379608154,233460
2002-10-08,7.590000152587891,7.739999771118164,7.525000095367432,7.550000190734863,5.5964035987854,185538
2002-10-09,7.510000228881836,7.610000133514404,7.510000228881836,7.559999942779541,5.603816509246826,211134
2002-10-10,7.514999866485596,7.585000038146973,7.5,7.525000095367432,5.577870845794678,108648
